material_id,nominal_formula,adsorbate,adsorbate_structure_file,predicted_energy_eV,backend,status
MAT_079,Ru0.40Cu0.60Ox,O,data\substituted_adsorbates\MAT_079_O_site1_adsorbed.cif,-540.2677368163545,uma-s-1p2,success
MAT_079,Ru0.40Cu0.60Ox,O,data\substituted_adsorbates\MAT_079_O_site2_adsorbed.cif,-541.9066680506589,uma-s-1p2,success
MAT_079,Ru0.40Cu0.60Ox,O2,data\substituted_adsorbates\MAT_079_O2_site0_adsorbed.cif,-545.1683413813539,uma-s-1p2,success
MAT_079,Ru0.40Cu0.60Ox,O2,data\substituted_adsorbates\MAT_079_O2_site1_adsorbed.cif,-545.1534107236289,uma-s-1p2,success
MAT_079,Ru0.40Cu0.60Ox,O2,data\substituted_adsorbates\MAT_079_O2_site2_adsorbed.cif,-545.9772848734331,uma-s-1p2,success
MAT_079,Ru0.40Cu0.60Ox,N2O,data\substituted_adsorbates\MAT_079_N2O_site0_adsorbed.cif,-556.9254295403898,uma-s-1p2,success
MAT_079,Ru0.40Cu0.60Ox,N2O,data\substituted_adsorbates\MAT_079_N2O_site1_adsorbed.cif,-556.869407870609,uma-s-1p2,success
MAT_079,Ru0.40Cu0.60Ox,N2O,data\substituted_adsorbates\MAT_079_N2O_site2_adsorbed.cif,-557.3068341984915,uma-s-1p2,success
MAT_080,Ru0.20Cu0.80Ox,O,data\substituted_adsorbates\MAT_080_O_site0_adsorbed.cif,-507.05954638859725,uma-s-1p2,success
MAT_080,Ru0.20Cu0.80Ox,O,data\substituted_adsorbates\MAT_080_O_site1_adsorbed.cif,-507.1339847956071,uma-s-1p2,success
MAT_080,Ru0.20Cu0.80Ox,O,data\substituted_adsorbates\MAT_080_O_site2_adsorbed.cif,-506.7133849700167,uma-s-1p2,success
MAT_080,Ru0.20Cu0.80Ox,O2,data\substituted_adsorbates\MAT_080_O2_site0_adsorbed.cif,-512.4695885091088,uma-s-1p2,success
MAT_080,Ru0.20Cu0.80Ox,O2,data\substituted_adsorbates\MAT_080_O2_site1_adsorbed.cif,-512.435457317691,uma-s-1p2,success
MAT_080,Ru0.20Cu0.80Ox,O2,data\substituted_adsorbates\MAT_080_O2_site2_adsorbed.cif,-512.6668174260258,uma-s-1p2,success
MAT_080,Ru0.20Cu0.80Ox,N2O,data\substituted_adsorbates\MAT_080_N2O_site0_adsorbed.cif,-524.2722487282737,uma-s-1p2,success
MAT_080,Ru0.20Cu0.80Ox,N2O,data\substituted_adsorbates\MAT_080_N2O_site1_adsorbed.cif,-524.2395898623679,uma-s-1p2,success
MAT_080,Ru0.20Cu0.80Ox,N2O,data\substituted_adsorbates\MAT_080_N2O_site2_adsorbed.cif,-524.5104701902535,uma-s-1p2,success
MAT_082,Ru0.80Zn0.20Ox,O,data\substituted_adsorbates\MAT_082_O_site0_adsorbed.cif,-622.4563796413162,uma-s-1p2,success
MAT_082,Ru0.80Zn0.20Ox,O,data\substituted_adsorbates\MAT_082_O_site1_adsorbed.cif,-625.2852458078858,uma-s-1p2,success
MAT_082,Ru0.80Zn0.20Ox,O,data\substituted_adsorbates\MAT_082_O_site2_adsorbed.cif,-624.6415903044814,uma-s-1p2,success
MAT_082,Ru0.80Zn0.20Ox,O2,data\substituted_adsorbates\MAT_082_O2_site0_adsorbed.cif,-628.1448088730998,uma-s-1p2,success
MAT_082,Ru0.80Zn0.20Ox,O2,data\substituted_adsorbates\MAT_082_O2_site1_adsorbed.cif,-629.2798937783152,uma-s-1p2,success
MAT_082,Ru0.80Zn0.20Ox,O2,data\substituted_adsorbates\MAT_082_O2_site2_adsorbed.cif,-629.209145018919,uma-s-1p2,success
MAT_082,Ru0.80Zn0.20Ox,N2O,data\substituted_adsorbates\MAT_082_N2O_site0_adsorbed.cif,-639.9509792535877,uma-s-1p2,success
MAT_082,Ru0.80Zn0.20Ox,N2O,data\substituted_adsorbates\MAT_082_N2O_site1_adsorbed.cif,-640.9400455972208,uma-s-1p2,success
MAT_082,Ru0.80Zn0.20Ox,N2O,data\substituted_adsorbates\MAT_082_N2O_site2_adsorbed.cif,-640.7097161077456,uma-s-1p2,success
MAT_083,Ru0.60Zn0.40Ox,O,data\substituted_adsorbates\MAT_083_O_site0_adsorbed.cif,-584.0457837518643,uma-s-1p2,success
MAT_083,Ru0.60Zn0.40Ox,O,data\substituted_adsorbates\MAT_083_O_site1_adsorbed.cif,-586.9168746882252,uma-s-1p2,success
MAT_083,Ru0.60Zn0.40Ox,O,data\substituted_adsorbates\MAT_083_O_site2_adsorbed.cif,-586.2786727269316,uma-s-1p2,success
MAT_083,Ru0.60Zn0.40Ox,O2,data\substituted_adsorbates\MAT_083_O2_site0_adsorbed.cif,-589.4192121588883,uma-s-1p2,success
MAT_083,Ru0.60Zn0.40Ox,O2,data\substituted_adsorbates\MAT_083_O2_site1_adsorbed.cif,-590.7080891688349,uma-s-1p2,success
MAT_083,Ru0.60Zn0.40Ox,O2,data\substituted_adsorbates\MAT_083_O2_site2_adsorbed.cif,-590.5010032514849,uma-s-1p2,success
MAT_083,Ru0.60Zn0.40Ox,N2O,data\substituted_adsorbates\MAT_083_N2O_site0_adsorbed.cif,-601.1820000150192,uma-s-1p2,success
MAT_083,Ru0.60Zn0.40Ox,N2O,data\substituted_adsorbates\MAT_083_N2O_site1_adsorbed.cif,-602.1672635959807,uma-s-1p2,success
MAT_083,Ru0.60Zn0.40Ox,N2O,data\substituted_adsorbates\MAT_083_N2O_site2_adsorbed.cif,-601.7541083194977,uma-s-1p2,success
MAT_084,Ru0.40Zn0.60Ox,O,data\substituted_adsorbates\MAT_084_O_site0_adsorbed.cif,-503.1010958413848,uma-s-1p2,success
MAT_084,Ru0.40Zn0.60Ox,O,data\substituted_adsorbates\MAT_084_O_site1_adsorbed.cif,-503.0025082243807,uma-s-1p2,success
MAT_084,Ru0.40Zn0.60Ox,O,data\substituted_adsorbates\MAT_084_O_site2_adsorbed.cif,-505.07760704284215,uma-s-1p2,success
MAT_084,Ru0.40Zn0.60Ox,O2,data\substituted_adsorbates\MAT_084_O2_site0_adsorbed.cif,-508.2174814201497,uma-s-1p2,success
MAT_084,Ru0.40Zn0.60Ox,O2,data\substituted_adsorbates\MAT_084_O2_site1_adsorbed.cif,-508.2409331747748,uma-s-1p2,success
MAT_084,Ru0.40Zn0.60Ox,O2,data\substituted_adsorbates\MAT_084_O2_site2_adsorbed.cif,-509.00674362704115,uma-s-1p2,success
MAT_084,Ru0.40Zn0.60Ox,N2O,data\substituted_adsorbates\MAT_084_N2O_site0_adsorbed.cif,-519.8662529173462,uma-s-1p2,success
MAT_084,Ru0.40Zn0.60Ox,N2O,data\substituted_adsorbates\MAT_084_N2O_site1_adsorbed.cif,-519.8478279112095,uma-s-1p2,success
MAT_084,Ru0.40Zn0.60Ox,N2O,data\substituted_adsorbates\MAT_084_N2O_site2_adsorbed.cif,-520.3334466680815,uma-s-1p2,success
MAT_085,Ru0.20Zn0.80Ox,O,data\substituted_adsorbates\MAT_085_O_site0_adsorbed.cif,-461.047975961027,uma-s-1p2,success
MAT_085,Ru0.20Zn0.80Ox,O,data\substituted_adsorbates\MAT_085_O_site1_adsorbed.cif,-461.000108966549,uma-s-1p2,success
MAT_085,Ru0.20Zn0.80Ox,O,data\substituted_adsorbates\MAT_085_O_site2_adsorbed.cif,-460.9501419319772,uma-s-1p2,success
MAT_085,Ru0.20Zn0.80Ox,O2,data\substituted_adsorbates\MAT_085_O2_site0_adsorbed.cif,-466.9165504464053,uma-s-1p2,success
MAT_085,Ru0.20Zn0.80Ox,O2,data\substituted_adsorbates\MAT_085_O2_site1_adsorbed.cif,-466.9106086212946,uma-s-1p2,success
MAT_085,Ru0.20Zn0.80Ox,O2,data\substituted_adsorbates\MAT_085_O2_site2_adsorbed.cif,-467.00464214987403,uma-s-1p2,success
MAT_085,Ru0.20Zn0.80Ox,N2O,data\substituted_adsorbates\MAT_085_N2O_site0_adsorbed.cif,-478.5213132969528,uma-s-1p2,success
MAT_085,Ru0.20Zn0.80Ox,N2O,data\substituted_adsorbates\MAT_085_N2O_site1_adsorbed.cif,-478.5220117046962,uma-s-1p2,success
MAT_085,Ru0.20Zn0.80Ox,N2O,data\substituted_adsorbates\MAT_085_N2O_site2_adsorbed.cif,-478.68275991055657,uma-s-1p2,success
MAT_087,Ru0.80Ga0.20Ox,O,data\substituted_adsorbates\MAT_087_O_site0_adsorbed.cif,-653.3453056438348,uma-s-1p2,success
MAT_087,Ru0.80Ga0.20Ox,O,data\substituted_adsorbates\MAT_087_O_site1_adsorbed.cif,-654.9498352724418,uma-s-1p2,success
MAT_087,Ru0.80Ga0.20Ox,O,data\substituted_adsorbates\MAT_087_O_site2_adsorbed.cif,-654.6169264282538,uma-s-1p2,success
MAT_087,Ru0.80Ga0.20Ox,O2,data\substituted_adsorbates\MAT_087_O2_site0_adsorbed.cif,-658.2001341031588,uma-s-1p2,success
MAT_087,Ru0.80Ga0.20Ox,O2,data\substituted_adsorbates\MAT_087_O2_site1_adsorbed.cif,-659.0343547137405,uma-s-1p2,success
MAT_087,Ru0.80Ga0.20Ox,O2,data\substituted_adsorbates\MAT_087_O2_site2_adsorbed.cif,-659.1150631225104,uma-s-1p2,success
MAT_087,Ru0.80Ga0.20Ox,N2O,data\substituted_adsorbates\MAT_087_N2O_site0_adsorbed.cif,-669.882449719323,uma-s-1p2,success
MAT_087,Ru0.80Ga0.20Ox,N2O,data\substituted_adsorbates\MAT_087_N2O_site1_adsorbed.cif,-670.6861202954315,uma-s-1p2,success
MAT_087,Ru0.80Ga0.20Ox,N2O,data\substituted_adsorbates\MAT_087_N2O_site2_adsorbed.cif,-670.5323197843107,uma-s-1p2,success
MAT_088,Ru0.60Ga0.40Ox,O,data\substituted_adsorbates\MAT_088_O_site0_adsorbed.cif,-630.3577630612699,uma-s-1p2,success
MAT_088,Ru0.60Ga0.40Ox,O,data\substituted_adsorbates\MAT_088_O_site1_adsorbed.cif,-631.9754681694533,uma-s-1p2,success
MAT_088,Ru0.60Ga0.40Ox,O,data\substituted_adsorbates\MAT_088_O_site2_adsorbed.cif,-631.6366940650407,uma-s-1p2,success
MAT_088,Ru0.60Ga0.40Ox,O2,data\substituted_adsorbates\MAT_088_O2_site0_adsorbed.cif,-635.0221271776062,uma-s-1p2,success
MAT_088,Ru0.60Ga0.40Ox,O2,data\substituted_adsorbates\MAT_088_O2_site1_adsorbed.cif,-635.8672129354491,uma-s-1p2,success
MAT_088,Ru0.60Ga0.40Ox,O2,data\substituted_adsorbates\MAT_088_O2_site2_adsorbed.cif,-635.964418025079,uma-s-1p2,success
MAT_088,Ru0.60Ga0.40Ox,N2O,data\substituted_adsorbates\MAT_088_N2O_site0_adsorbed.cif,-646.6872476601726,uma-s-1p2,success
MAT_088,Ru0.60Ga0.40Ox,N2O,data\substituted_adsorbates\MAT_088_N2O_site1_adsorbed.cif,-647.4767542547816,uma-s-1p2,success
MAT_088,Ru0.60Ga0.40Ox,N2O,data\substituted_adsorbates\MAT_088_N2O_site2_adsorbed.cif,-647.2289075292572,uma-s-1p2,success
MAT_089,Ru0.40Ga0.60Ox,O,data\substituted_adsorbates\MAT_089_O_site0_adsorbed.cif,-584.1142607378805,uma-s-1p2,success
MAT_089,Ru0.40Ga0.60Ox,O,data\substituted_adsorbates\MAT_089_O_site1_adsorbed.cif,-584.2677394940035,uma-s-1p2,success
MAT_089,Ru0.40Ga0.60Ox,O,data\substituted_adsorbates\MAT_089_O_site2_adsorbed.cif,-585.5851348817963,uma-s-1p2,success
MAT_089,Ru0.40Ga0.60Ox,O2,data\substituted_adsorbates\MAT_089_O2_site0_adsorbed.cif,-588.9096193254162,uma-s-1p2,success
MAT_089,Ru0.40Ga0.60Ox,O2,data\substituted_adsorbates\MAT_089_O2_site1_adsorbed.cif,-588.9832061699137,uma-s-1p2,success
MAT_089,Ru0.40Ga0.60Ox,O2,data\substituted_adsorbates\MAT_089_O2_site2_adsorbed.cif,-589.8376334737791,uma-s-1p2,success
MAT_089,Ru0.40Ga0.60Ox,N2O,data\substituted_adsorbates\MAT_089_N2O_site0_adsorbed.cif,-600.5778292148855,uma-s-1p2,success
MAT_089,Ru0.40Ga0.60Ox,N2O,data\substituted_adsorbates\MAT_089_N2O_site1_adsorbed.cif,-600.6322015850316,uma-s-1p2,success
MAT_089,Ru0.40Ga0.60Ox,N2O,data\substituted_adsorbates\MAT_089_N2O_site2_adsorbed.cif,-601.0688990916882,uma-s-1p2,success
MAT_090,Ru0.20Ga0.80Ox,O,data\substituted_adsorbates\MAT_090_O_site0_adsorbed.cif,-561.7886046079907,uma-s-1p2,success
MAT_090,Ru0.20Ga0.80Ox,O,data\substituted_adsorbates\MAT_090_O_site1_adsorbed.cif,-561.8297830734942,uma-s-1p2,success
MAT_090,Ru0.20Ga0.80Ox,O,data\substituted_adsorbates\MAT_090_O_site2_adsorbed.cif,-562.3057817186412,uma-s-1p2,success
MAT_090,Ru0.20Ga0.80Ox,O2,data\substituted_adsorbates\MAT_090_O2_site0_adsorbed.cif,-567.2807882729611,uma-s-1p2,success
MAT_090,Ru0.20Ga0.80Ox,O2,data\substituted_adsorbates\MAT_090_O2_site1_adsorbed.cif,-567.3219667634614,uma-s-1p2,success
MAT_090,Ru0.20Ga0.80Ox,O2,data\substituted_adsorbates\MAT_090_O2_site2_adsorbed.cif,-567.5088760285595,uma-s-1p2,success
MAT_090,Ru0.20Ga0.80Ox,N2O,data\substituted_adsorbates\MAT_090_N2O_site0_adsorbed.cif,-578.9102800769213,uma-s-1p2,success
MAT_090,Ru0.20Ga0.80Ox,N2O,data\substituted_adsorbates\MAT_090_N2O_site1_adsorbed.cif,-578.9354462200831,uma-s-1p2,success
MAT_090,Ru0.20Ga0.80Ox,N2O,data\substituted_adsorbates\MAT_090_N2O_site2_adsorbed.cif,-579.0367267263682,uma-s-1p2,success
MAT_092,Ru0.80Ge0.20Ox,O,data\substituted_adsorbates\MAT_092_O_site0_adsorbed.cif,-665.865352919875,uma-s-1p2,success
MAT_092,Ru0.80Ge0.20Ox,O,data\substituted_adsorbates\MAT_092_O_site1_adsorbed.cif,-666.6379455937393,uma-s-1p2,success
MAT_092,Ru0.80Ge0.20Ox,O,data\substituted_adsorbates\MAT_092_O_site2_adsorbed.cif,-666.3988192212943,uma-s-1p2,success
MAT_092,Ru0.80Ge0.20Ox,O2,data\substituted_adsorbates\MAT_092_O2_site0_adsorbed.cif,-669.7489359939948,uma-s-1p2,success
MAT_092,Ru0.80Ge0.20Ox,O2,data\substituted_adsorbates\MAT_092_O2_site1_adsorbed.cif,-670.7989005382401,uma-s-1p2,success
MAT_092,Ru0.80Ge0.20Ox,O2,data\substituted_adsorbates\MAT_092_O2_site2_adsorbed.cif,-670.9248935001173,uma-s-1p2,success
MAT_092,Ru0.80Ge0.20Ox,N2O,data\substituted_adsorbates\MAT_092_N2O_site0_adsorbed.cif,-681.2310535704502,uma-s-1p2,success
MAT_092,Ru0.80Ge0.20Ox,N2O,data\substituted_adsorbates\MAT_092_N2O_site1_adsorbed.cif,-682.4497178501933,uma-s-1p2,success
MAT_092,Ru0.80Ge0.20Ox,N2O,data\substituted_adsorbates\MAT_092_N2O_site2_adsorbed.cif,-682.3659746473066,uma-s-1p2,success
MAT_093,Ru0.60Ge0.40Ox,O,data\substituted_adsorbates\MAT_093_O_site0_adsorbed.cif,-649.6339242864555,uma-s-1p2,success
MAT_093,Ru0.60Ge0.40Ox,O,data\substituted_adsorbates\MAT_093_O_site1_adsorbed.cif,-650.4148019984023,uma-s-1p2,success
MAT_093,Ru0.60Ge0.40Ox,O,data\substituted_adsorbates\MAT_093_O_site2_adsorbed.cif,-650.2156621539106,uma-s-1p2,success
MAT_093,Ru0.60Ge0.40Ox,O2,data\substituted_adsorbates\MAT_093_O2_site0_adsorbed.cif,-653.3746719760089,uma-s-1p2,success
MAT_093,Ru0.60Ge0.40Ox,O2,data\substituted_adsorbates\MAT_093_O2_site1_adsorbed.cif,-654.4398333428201,uma-s-1p2,success
MAT_093,Ru0.60Ge0.40Ox,O2,data\substituted_adsorbates\MAT_093_O2_site2_adsorbed.cif,-654.6610592423399,uma-s-1p2,success
MAT_093,Ru0.60Ge0.40Ox,N2O,data\substituted_adsorbates\MAT_093_N2O_site0_adsorbed.cif,-664.8513887433877,uma-s-1p2,success
MAT_093,Ru0.60Ge0.40Ox,N2O,data\substituted_adsorbates\MAT_093_N2O_site1_adsorbed.cif,-666.0527659266812,uma-s-1p2,success
MAT_093,Ru0.60Ge0.40Ox,N2O,data\substituted_adsorbates\MAT_093_N2O_site2_adsorbed.cif,-666.0113979837067,uma-s-1p2,success
MAT_094,Ru0.40Ge0.60Ox,O,data\substituted_adsorbates\MAT_094_O_site0_adsorbed.cif,-622.4356030822744,uma-s-1p2,success
MAT_094,Ru0.40Ge0.60Ox,O,data\substituted_adsorbates\MAT_094_O_site1_adsorbed.cif,-622.3034410628029,uma-s-1p2,success
MAT_094,Ru0.40Ge0.60Ox,O,data\substituted_adsorbates\MAT_094_O_site2_adsorbed.cif,-623.1323926069055,uma-s-1p2,success
MAT_094,Ru0.40Ge0.60Ox,O2,data\substituted_adsorbates\MAT_094_O2_site0_adsorbed.cif,-626.1709240786705,uma-s-1p2,success
MAT_094,Ru0.40Ge0.60Ox,O2,data\substituted_adsorbates\MAT_094_O2_site1_adsorbed.cif,-626.1789403397572,uma-s-1p2,success
MAT_094,Ru0.40Ge0.60Ox,O2,data\substituted_adsorbates\MAT_094_O2_site2_adsorbed.cif,-627.5598688026068,uma-s-1p2,success
MAT_094,Ru0.40Ge0.60Ox,N2O,data\substituted_adsorbates\MAT_094_N2O_site0_adsorbed.cif,-637.633146555682,uma-s-1p2,success
MAT_094,Ru0.40Ge0.60Ox,N2O,data\substituted_adsorbates\MAT_094_N2O_site1_adsorbed.cif,-637.6548834918271,uma-s-1p2,success
MAT_094,Ru0.40Ge0.60Ox,N2O,data\substituted_adsorbates\MAT_094_N2O_site2_adsorbed.cif,-638.795983837429,uma-s-1p2,success
MAT_095,Ru0.20Ge0.80Ox,O,data\substituted_adsorbates\MAT_095_O_site0_adsorbed.cif,-611.1872473940679,uma-s-1p2,success
MAT_095,Ru0.20Ge0.80Ox,O,data\substituted_adsorbates\MAT_095_O_site1_adsorbed.cif,-610.9540508308207,uma-s-1p2,success
MAT_095,Ru0.20Ge0.80Ox,O,data\substituted_adsorbates\MAT_095_O_site2_adsorbed.cif,-610.9807011129343,uma-s-1p2,success
MAT_095,Ru0.20Ge0.80Ox,O2,data\substituted_adsorbates\MAT_095_O2_site0_adsorbed.cif,-615.2031537488572,uma-s-1p2,success
MAT_095,Ru0.20Ge0.80Ox,O2,data\substituted_adsorbates\MAT_095_O2_site1_adsorbed.cif,-615.205104003737,uma-s-1p2,success
MAT_095,Ru0.20Ge0.80Ox,O2,data\substituted_adsorbates\MAT_095_O2_site2_adsorbed.cif,-614.7881100368284,uma-s-1p2,success
MAT_095,Ru0.20Ge0.80Ox,N2O,data\substituted_adsorbates\MAT_095_N2O_site0_adsorbed.cif,-626.685360378549,uma-s-1p2,success
MAT_095,Ru0.20Ge0.80Ox,N2O,data\substituted_adsorbates\MAT_095_N2O_site1_adsorbed.cif,-626.6942069274584,uma-s-1p2,success
MAT_095,Ru0.20Ge0.80Ox,N2O,data\substituted_adsorbates\MAT_095_N2O_site2_adsorbed.cif,-626.0315720361486,uma-s-1p2,success
MAT_097,Ru0.80Sr0.20Ox,O,data\substituted_adsorbates\MAT_097_O_site0_adsorbed.cif,-597.7095528265054,uma-s-1p2,success
MAT_097,Ru0.80Sr0.20Ox,O,data\substituted_adsorbates\MAT_097_O_site1_adsorbed.cif,-601.1990793202161,uma-s-1p2,success
MAT_097,Ru0.80Sr0.20Ox,O,data\substituted_adsorbates\MAT_097_O_site2_adsorbed.cif,-600.9938023514119,uma-s-1p2,success
MAT_097,Ru0.80Sr0.20Ox,O2,data\substituted_adsorbates\MAT_097_O2_site0_adsorbed.cif,-603.530720164162,uma-s-1p2,success
MAT_097,Ru0.80Sr0.20Ox,O2,data\substituted_adsorbates\MAT_097_O2_site1_adsorbed.cif,-605.5405608279422,uma-s-1p2,success
MAT_097,Ru0.80Sr0.20Ox,O2,data\substituted_adsorbates\MAT_097_O2_site2_adsorbed.cif,-605.5296290769791,uma-s-1p2,success
MAT_097,Ru0.80Sr0.20Ox,N2O,data\substituted_adsorbates\MAT_097_N2O_site0_adsorbed.cif,-614.457123168098,uma-s-1p2,success
MAT_097,Ru0.80Sr0.20Ox,N2O,data\substituted_adsorbates\MAT_097_N2O_site1_adsorbed.cif,-617.0713928694283,uma-s-1p2,success
MAT_097,Ru0.80Sr0.20Ox,N2O,data\substituted_adsorbates\MAT_097_N2O_site2_adsorbed.cif,-616.8028555170458,uma-s-1p2,success
MAT_098,Ru0.60Sr0.40Ox,O,data\substituted_adsorbates\MAT_098_O_site0_adsorbed.cif,-546.7447299068422,uma-s-1p2,success
MAT_098,Ru0.60Sr0.40Ox,O,data\substituted_adsorbates\MAT_098_O_site1_adsorbed.cif,-550.228322259427,uma-s-1p2,success
MAT_098,Ru0.60Sr0.40Ox,O,data\substituted_adsorbates\MAT_098_O_site2_adsorbed.cif,-550.2410550774771,uma-s-1p2,success
MAT_098,Ru0.60Sr0.40Ox,O2,data\substituted_adsorbates\MAT_098_O2_site0_adsorbed.cif,-552.6543734721735,uma-s-1p2,success
MAT_098,Ru0.60Sr0.40Ox,O2,data\substituted_adsorbates\MAT_098_O2_site1_adsorbed.cif,-554.6836065592987,uma-s-1p2,success
MAT_098,Ru0.60Sr0.40Ox,O2,data\substituted_adsorbates\MAT_098_O2_site2_adsorbed.cif,-554.5566027159547,uma-s-1p2,success
MAT_098,Ru0.60Sr0.40Ox,N2O,data\substituted_adsorbates\MAT_098_N2O_site0_adsorbed.cif,-563.47246624842,uma-s-1p2,success
MAT_098,Ru0.60Sr0.40Ox,N2O,data\substituted_adsorbates\MAT_098_N2O_site1_adsorbed.cif,-566.0819836125135,uma-s-1p2,success
MAT_098,Ru0.60Sr0.40Ox,N2O,data\substituted_adsorbates\MAT_098_N2O_site2_adsorbed.cif,-565.5979009477303,uma-s-1p2,success
MAT_099,Ru0.40Sr0.60Ox,O,data\substituted_adsorbates\MAT_099_O_site0_adsorbed.cif,-449.09162003569395,uma-s-1p2,success
MAT_099,Ru0.40Sr0.60Ox,O,data\substituted_adsorbates\MAT_099_O_site1_adsorbed.cif,-448.8328191021729,uma-s-1p2,success
MAT_099,Ru0.40Sr0.60Ox,O,data\substituted_adsorbates\MAT_099_O_site2_adsorbed.cif,-452.2486347677637,uma-s-1p2,success
MAT_099,Ru0.40Sr0.60Ox,O2,data\substituted_adsorbates\MAT_099_O2_site0_adsorbed.cif,-454.86519241543766,uma-s-1p2,success
MAT_099,Ru0.40Sr0.60Ox,O2,data\substituted_adsorbates\MAT_099_O2_site1_adsorbed.cif,-454.82731421898285,uma-s-1p2,success
MAT_099,Ru0.40Sr0.60Ox,O2,data\substituted_adsorbates\MAT_099_O2_site2_adsorbed.cif,-456.4661378974949,uma-s-1p2,success
MAT_099,Ru0.40Sr0.60Ox,N2O,data\substituted_adsorbates\MAT_099_N2O_site0_adsorbed.cif,-465.35325238758384,uma-s-1p2,success
MAT_099,Ru0.40Sr0.60Ox,N2O,data\substituted_adsorbates\MAT_099_N2O_site1_adsorbed.cif,-465.3509263348453,uma-s-1p2,success
MAT_099,Ru0.40Sr0.60Ox,N2O,data\substituted_adsorbates\MAT_099_N2O_site2_adsorbed.cif,-467.35795917452685,uma-s-1p2,success
MAT_100,Ru0.20Sr0.80Ox,O,data\substituted_adsorbates\MAT_100_O_site0_adsorbed.cif,-406.57514863549943,uma-s-1p2,success
MAT_100,Ru0.20Sr0.80Ox,O,data\substituted_adsorbates\MAT_100_O_site1_adsorbed.cif,-406.1786548506058,uma-s-1p2,success
MAT_100,Ru0.20Sr0.80Ox,O,data\substituted_adsorbates\MAT_100_O_site2_adsorbed.cif,-406.78457993053524,uma-s-1p2,success
MAT_100,Ru0.20Sr0.80Ox,O2,data\substituted_adsorbates\MAT_100_O2_site0_adsorbed.cif,-412.23399417016094,uma-s-1p2,success
MAT_100,Ru0.20Sr0.80Ox,O2,data\substituted_adsorbates\MAT_100_O2_site1_adsorbed.cif,-412.1432169614358,uma-s-1p2,success
MAT_100,Ru0.20Sr0.80Ox,O2,data\substituted_adsorbates\MAT_100_O2_site2_adsorbed.cif,-412.4631739765042,uma-s-1p2,success
MAT_100,Ru0.20Sr0.80Ox,N2O,data\substituted_adsorbates\MAT_100_N2O_site0_adsorbed.cif,-422.46288621726393,uma-s-1p2,success
MAT_100,Ru0.20Sr0.80Ox,N2O,data\substituted_adsorbates\MAT_100_N2O_site1_adsorbed.cif,-422.41508605145816,uma-s-1p2,success
MAT_100,Ru0.20Sr0.80Ox,N2O,data\substituted_adsorbates\MAT_100_N2O_site2_adsorbed.cif,-422.5448946843017,uma-s-1p2,success
MAT_102,Ru0.80Y0.20Ox,O,data\substituted_adsorbates\MAT_102_O_site0_adsorbed.cif,-688.7581901017593,uma-s-1p2,success
MAT_102,Ru0.80Y0.20Ox,O,data\substituted_adsorbates\MAT_102_O_site1_adsorbed.cif,-691.4669836069058,uma-s-1p2,success
MAT_102,Ru0.80Y0.20Ox,O,data\substituted_adsorbates\MAT_102_O_site2_adsorbed.cif,-691.1422818086027,uma-s-1p2,success
MAT_102,Ru0.80Y0.20Ox,O2,data\substituted_adsorbates\MAT_102_O2_site0_adsorbed.cif,-694.1708342335564,uma-s-1p2,success
MAT_102,Ru0.80Y0.20Ox,O2,data\substituted_adsorbates\MAT_102_O2_site1_adsorbed.cif,-695.443389549528,uma-s-1p2,success
MAT_102,Ru0.80Y0.20Ox,O2,data\substituted_adsorbates\MAT_102_O2_site2_adsorbed.cif,-695.5583296964339,uma-s-1p2,success
MAT_102,Ru0.80Y0.20Ox,N2O,data\substituted_adsorbates\MAT_102_N2O_site0_adsorbed.cif,-705.0618342290761,uma-s-1p2,success
MAT_102,Ru0.80Y0.20Ox,N2O,data\substituted_adsorbates\MAT_102_N2O_site1_adsorbed.cif,-707.0949151754158,uma-s-1p2,success
MAT_102,Ru0.80Y0.20Ox,N2O,data\substituted_adsorbates\MAT_102_N2O_site2_adsorbed.cif,-706.9468679443119,uma-s-1p2,success
MAT_103,Ru0.60Y0.40Ox,O,data\substituted_adsorbates\MAT_103_O_site0_adsorbed.cif,-683.2425106225401,uma-s-1p2,success
MAT_103,Ru0.60Y0.40Ox,O,data\substituted_adsorbates\MAT_103_O_site1_adsorbed.cif,-685.8642790483215,uma-s-1p2,success
MAT_103,Ru0.60Y0.40Ox,O,data\substituted_adsorbates\MAT_103_O_site2_adsorbed.cif,-685.6058299183286,uma-s-1p2,success
MAT_103,Ru0.60Y0.40Ox,O2,data\substituted_adsorbates\MAT_103_O2_site0_adsorbed.cif,-688.3761571387101,uma-s-1p2,success
MAT_103,Ru0.60Y0.40Ox,O2,data\substituted_adsorbates\MAT_103_O2_site1_adsorbed.cif,-689.6281075714971,uma-s-1p2,success
MAT_103,Ru0.60Y0.40Ox,O2,data\substituted_adsorbates\MAT_103_O2_site2_adsorbed.cif,-689.7500076640245,uma-s-1p2,success
MAT_103,Ru0.60Y0.40Ox,N2O,data\substituted_adsorbates\MAT_103_N2O_site0_adsorbed.cif,-699.214189266055,uma-s-1p2,success
MAT_103,Ru0.60Y0.40Ox,N2O,data\substituted_adsorbates\MAT_103_N2O_site1_adsorbed.cif,-701.2783711715932,uma-s-1p2,success
MAT_103,Ru0.60Y0.40Ox,N2O,data\substituted_adsorbates\MAT_103_N2O_site2_adsorbed.cif,-700.9295360012037,uma-s-1p2,success
